file,label,score
/scratch/ghunkins/rude-carnie/extracted/00118/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00118/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00588/4.jpg,F,0.55
/scratch/ghunkins/rude-carnie/extracted/00588/2.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00588/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00588/1.jpg,M,0.93
/scratch/ghunkins/rude-carnie/extracted/00588/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00127/2.jpg,F,0.89
/scratch/ghunkins/rude-carnie/extracted/00127/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00127/1.jpg,F,0.56
/scratch/ghunkins/rude-carnie/extracted/00127/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00315/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00315/3.jpg,F,0.73
/scratch/ghunkins/rude-carnie/extracted/00315/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00315/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00771/2.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00771/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00771/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00771/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00543/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00543/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00543/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00778/2.jpg,F,0.90
/scratch/ghunkins/rude-carnie/extracted/00778/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00778/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00747/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00747/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00747/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00575/2.jpg,F,0.74
/scratch/ghunkins/rude-carnie/extracted/00575/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00575/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00111/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00111/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00111/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00111/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00323/2.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00323/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00323/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00323/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00581/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00581/3.jpg,F,0.50
/scratch/ghunkins/rude-carnie/extracted/00581/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00581/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00129/2.jpg,M,0.63
/scratch/ghunkins/rude-carnie/extracted/00129/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00129/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00129/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00586/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00324/4.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00324/2.jpg,M,0.75
/scratch/ghunkins/rude-carnie/extracted/00324/3.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00324/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00324/0.jpg,F,0.89
/scratch/ghunkins/rude-carnie/extracted/00116/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00116/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00116/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00116/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00116/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00572/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00572/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00572/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00572/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00572/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00740/2.jpg,F,0.80
/scratch/ghunkins/rude-carnie/extracted/00740/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00740/1.jpg,F,0.62
/scratch/ghunkins/rude-carnie/extracted/00740/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00384/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00384/0.jpg,M,0.54
/scratch/ghunkins/rude-carnie/extracted/00142/4.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00142/2.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00142/3.jpg,F,0.70
/scratch/ghunkins/rude-carnie/extracted/00142/1.jpg,F,0.83
/scratch/ghunkins/rude-carnie/extracted/00142/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00370/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00370/3.jpg,F,0.88
/scratch/ghunkins/rude-carnie/extracted/00370/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00370/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00714/2.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00714/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00714/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00526/2.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00526/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00526/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00526/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00189/2.jpg,F,0.95
/scratch/ghunkins/rude-carnie/extracted/00189/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00189/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00189/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00519/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00519/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00519/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00521/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00713/4.jpg,F,0.95
/scratch/ghunkins/rude-carnie/extracted/00713/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00713/3.jpg,F,0.97
/scratch/ghunkins/rude-carnie/extracted/00713/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00713/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00377/2.jpg,F,0.80
/scratch/ghunkins/rude-carnie/extracted/00377/3.jpg,M,0.57
/scratch/ghunkins/rude-carnie/extracted/00377/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00377/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00145/2.jpg,F,0.94
/scratch/ghunkins/rude-carnie/extracted/00145/3.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00145/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00145/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00383/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00383/5.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00383/6.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00383/2.jpg,F,0.82
/scratch/ghunkins/rude-carnie/extracted/00383/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00383/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00383/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00348/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00348/1.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00348/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00341/0.jpg,F,0.84
/scratch/ghunkins/rude-carnie/extracted/00173/2.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00173/3.jpg,M,0.50
/scratch/ghunkins/rude-carnie/extracted/00173/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00173/0.jpg,M,0.88
/scratch/ghunkins/rude-carnie/extracted/00517/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00725/2.jpg,F,0.97
/scratch/ghunkins/rude-carnie/extracted/00725/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00725/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00187/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00187/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00187/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00528/2.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00528/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00528/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00180/2.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00180/1.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00180/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00722/4.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00722/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00722/3.jpg,M,0.88
/scratch/ghunkins/rude-carnie/extracted/00722/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00722/0.jpg,M,0.51
/scratch/ghunkins/rude-carnie/extracted/00510/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00174/2.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00174/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00174/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00174/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00346/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00346/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00346/1.jpg,M,0.86
/scratch/ghunkins/rude-carnie/extracted/00346/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00379/2.jpg,M,0.77
/scratch/ghunkins/rude-carnie/extracted/00379/3.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00379/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00379/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00128/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00128/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00128/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00117/4.jpg,M,0.92
/scratch/ghunkins/rude-carnie/extracted/00117/5.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00117/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00117/3.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00117/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00117/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00325/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00325/3.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00325/1.jpg,F,0.95
/scratch/ghunkins/rude-carnie/extracted/00325/0.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00741/4.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00741/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00741/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00741/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00741/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00573/2.jpg,M,0.95
/scratch/ghunkins/rude-carnie/extracted/00573/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00573/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00587/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00587/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00587/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00587/1.jpg,M,0.86
/scratch/ghunkins/rude-carnie/extracted/00587/0.jpg,F,0.61
/scratch/ghunkins/rude-carnie/extracted/00779/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00779/1.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00779/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00580/4.jpg,M,0.90
/scratch/ghunkins/rude-carnie/extracted/00580/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00580/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00580/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00580/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00574/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00574/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00574/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00746/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00746/0.jpg,F,0.96
/scratch/ghunkins/rude-carnie/extracted/00322/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00322/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00110/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00110/5.jpg,F,0.98
/scratch/ghunkins/rude-carnie/extracted/00110/6.jpg,F,0.97
/scratch/ghunkins/rude-carnie/extracted/00110/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00110/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00110/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00110/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00589/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00119/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00314/2.jpg,M,0.57
/scratch/ghunkins/rude-carnie/extracted/00314/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00314/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00314/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00126/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00126/3.jpg,F,0.96
/scratch/ghunkins/rude-carnie/extracted/00126/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00126/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00542/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00542/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00542/1.jpg,F,0.71
/scratch/ghunkins/rude-carnie/extracted/00542/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00770/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00770/5.jpg,F,0.94
/scratch/ghunkins/rude-carnie/extracted/00770/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00770/3.jpg,M,0.69
/scratch/ghunkins/rude-carnie/extracted/00770/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00770/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00748/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00748/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00748/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00748/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00777/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00545/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00545/1.jpg,M,0.97
/scratch/ghunkins/rude-carnie/extracted/00545/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00121/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00121/3.jpg,M,0.97
/scratch/ghunkins/rude-carnie/extracted/00121/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00121/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00313/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00313/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00313/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00313/0.jpg,M,0.92
/scratch/ghunkins/rude-carnie/extracted/00511/4.jpg,M,0.81
/scratch/ghunkins/rude-carnie/extracted/00511/5.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00511/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00511/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00511/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00511/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00723/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00723/3.jpg,F,0.53
/scratch/ghunkins/rude-carnie/extracted/00723/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00723/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00347/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00347/3.jpg,F,0.83
/scratch/ghunkins/rude-carnie/extracted/00347/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00347/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00175/1.jpg,F,0.69
/scratch/ghunkins/rude-carnie/extracted/00175/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00181/4.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00181/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00181/3.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00181/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00181/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00378/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00378/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00378/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00378/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00186/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00186/1.jpg,M,0.57
/scratch/ghunkins/rude-carnie/extracted/00186/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00172/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00172/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00172/0.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00340/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00340/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00340/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00724/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00724/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00516/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00516/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00516/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00516/0.jpg,M,0.86
/scratch/ghunkins/rude-carnie/extracted/00529/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00529/3.jpg,F,0.91
/scratch/ghunkins/rude-carnie/extracted/00529/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00529/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00382/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00382/1.jpg,F,0.90
/scratch/ghunkins/rude-carnie/extracted/00382/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00712/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00712/1.jpg,F,0.82
/scratch/ghunkins/rude-carnie/extracted/00712/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00520/4.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00520/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00520/3.jpg,M,0.96
/scratch/ghunkins/rude-carnie/extracted/00520/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00520/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00144/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00144/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00144/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00144/0.jpg,M,0.83
/scratch/ghunkins/rude-carnie/extracted/00376/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00376/5.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00376/2.jpg,F,0.51
/scratch/ghunkins/rude-carnie/extracted/00376/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00376/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00376/0.jpg,F,0.96
/scratch/ghunkins/rude-carnie/extracted/00349/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00349/1.jpg,M,0.88
/scratch/ghunkins/rude-carnie/extracted/00349/0.jpg,M,0.94
/scratch/ghunkins/rude-carnie/extracted/00371/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00371/2.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00371/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00371/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00371/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00143/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00143/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00143/0.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00527/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00527/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00527/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00527/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00715/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00715/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00715/0.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00385/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00385/0.jpg,F,0.57
/scratch/ghunkins/rude-carnie/extracted/00518/2.jpg,F,0.96
/scratch/ghunkins/rude-carnie/extracted/00518/1.jpg,F,0.83
/scratch/ghunkins/rude-carnie/extracted/00518/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00188/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00708/4.jpg,F,0.81
/scratch/ghunkins/rude-carnie/extracted/00708/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00708/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00708/1.jpg,F,0.83
/scratch/ghunkins/rude-carnie/extracted/00708/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00398/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00398/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00398/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00737/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00737/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00737/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00737/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00505/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00505/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00505/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00505/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00161/2.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00161/3.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00161/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00161/0.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00353/2.jpg,M,0.99
/scratch/ghunkins/rude-carnie/extracted/00353/3.jpg,M,0.63
/scratch/ghunkins/rude-carnie/extracted/00353/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00353/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00195/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00195/3.jpg,F,0.87
/scratch/ghunkins/rude-carnie/extracted/00195/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00195/0.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00159/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00159/3.jpg,F,0.99
/scratch/ghunkins/rude-carnie/extracted/00159/1.jpg,F,0.67
/scratch/ghunkins/rude-carnie/extracted/00159/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00192/1.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00192/0.jpg,M,0.66
/scratch/ghunkins/rude-carnie/extracted/00354/4.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00354/2.jpg,F,0.66
/scratch/ghunkins/rude-carnie/extracted/00354/3.jpg,M,0.71
/scratch/ghunkins/rude-carnie/extracted/00354/1.jpg,F,0.87
/scratch/ghunkins/rude-carnie/extracted/00354/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00166/4.jpg,M,0.98
/scratch/ghunkins/rude-carnie/extracted/00166/2.jpg,F,0.93
/scratch/ghunkins/rude-carnie/extracted/00166/3.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00166/1.jpg,M,1.00
/scratch/ghunkins/rude-carnie/extracted/00166/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00502/2.jpg,M,0.76
/scratch/ghunkins/rude-carnie/extracted/00502/3.jpg,M,0.56
/scratch/ghunkins/rude-carnie/extracted/00502/1.jpg,F,0.59
/scratch/ghunkins/rude-carnie/extracted/00502/0.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00730/4.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00730/5.jpg,M,0.97
/scratch/ghunkins/rude-carnie/extracted/00730/6.jpg,F,0.84
/scratch/ghunkins/rude-carnie/extracted/00730/2.jpg,F,1.00
/scratch/ghunkins/rude-carnie/extracted/00730/3.jpg,F,1.00
